,SYMBOL,EXPIRE_DATE,STRIKE,C_BID,C_ASK,C_IV,C_OI,C_VOLUME,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_LAST,UNDERLYING_LAST,P_BID,P_ASK,P_IV,P_OI,P_VOLUME,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_LAST,QUOTE_DATE,C_MID,P_MID,DTE,T,r,q,b
11329,SPXW,2026-06-30,3300,3594.7,3607.8,0.5865,0.0,0.0,0.9924,0.0,0.8844,-0.1937,10.544,0.0,6878.8799,6.1,6.4,0.5679,112.0,1.0,-0.008,0.0,0.8842,-0.1936,-0.1959,6.5,2026-02-27,3601.25,6.25,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11330,SPXW,2026-06-30,3400,3496.9,3509.8,0.5684,0.0,0.0,0.9914,0.0,0.977,-0.209,10.845,0.0,6878.8799,6.7,7.0,0.5547,538.0,0.0,-0.0089,0.0,0.9766,-0.2089,-0.2189,6.51,2026-02-27,3503.3500000000004,6.85,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11331,SPXW,2026-06-30,3500,3399.0,3411.9,0.5532,0.0,0.0,0.9904,0.0,1.0774,-0.2248,11.1436,0.0,6878.8799,7.4,7.7,0.541,641.0,0.0,-0.01,0.0,1.0771,-0.2248,-0.2444,7.88,2026-02-27,3405.45,7.550000000000001,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11332,SPXW,2026-06-30,3600,3301.0,3314.0,0.5396,0.0,0.0,0.9892,0.0,1.1846,-0.2411,11.4397,0.0,6878.8799,8.1,8.4,0.5275,979.0,1.0,-0.0111,0.0,1.1846,-0.2411,-0.2725,8.7,2026-02-27,3307.5,8.25,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11333,SPXW,2026-06-30,3700,3203.6,3215.9,0.526,0.0,0.0,0.988,0.0,1.2978,-0.2579,11.7338,0.0,6878.8799,8.9,9.2,0.5146,210.0,3.0,-0.0124,0.0,1.2976,-0.2579,-0.3025,9.25,2026-02-27,3209.75,9.05,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11334,SPXW,2026-06-30,3800,3105.9,3118.0,0.5084,0.0,0.0,0.9866,0.0,1.4183,-0.2751,12.0256,0.0,6878.8799,9.8,10.1,0.501,407.0,27.0,-0.0137,0.0,1.4179,-0.2751,-0.3346,9.94,2026-02-27,3111.95,9.95,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11335,SPXW,2026-06-30,3900,3008.3,3020.1,0.4966,0.0,0.0,0.9852,0.0,1.5485,-0.2927,12.3145,0.0,6878.8799,10.7,11.0,0.4884,341.0,3.0,-0.0152,0.0,1.5485,-0.2927,-0.3699,11.29,2026-02-27,3014.2,10.85,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11336,SPXW,2026-06-30,4000,2910.6,2919.6,0.484,2.0,0.0,0.9836,0.0,1.6891,-0.3107,12.5999,2790.0,6878.8799,11.7,12.0,0.4753,696.0,1.0,-0.0168,0.0,1.6886,-0.3107,-0.4085,11.9,2026-02-27,2915.1,11.85,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11337,SPXW,2026-06-30,4100,2812.6,2821.8,0.4694,0.0,0.0,0.9818,0.0,1.839,-0.3292,12.8816,0.0,6878.8799,12.7,13.0,0.4623,415.0,24.0,-0.0185,0.0,1.839,-0.3292,-0.4511,13.3,2026-02-27,2817.2,12.85,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11338,SPXW,2026-06-30,4200,2715.6,2724.2,0.4558,0.0,0.0,0.98,0.0,1.9977,-0.3482,13.1598,0.0,6878.8799,13.8,14.2,0.4497,638.0,1.0,-0.0204,0.0,1.9977,-0.3482,-0.4969,14.53,2026-02-27,2719.8999999999996,14.0,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11339,SPXW,2026-06-30,4250,2666.9,2675.4,0.4489,0.0,0.0,0.9789,0.0,2.081,-0.3579,13.2976,0.0,6878.8799,14.4,14.7,0.4432,142.0,2.0,-0.0214,0.0,2.081,-0.3579,-0.5211,14.3,2026-02-27,2671.15,14.55,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11340,SPXW,2026-06-30,4300,2618.2,2626.6,0.4415,0.0,0.0,0.9779,0.0,2.1676,-0.3677,13.4343,0.0,6878.8799,15.0,15.3,0.437,476.0,0.0,-0.0225,0.0,2.1676,-0.3677,-0.5465,13.6,2026-02-27,2622.3999999999996,15.15,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11341,SPXW,2026-06-30,4350,2568.8,2577.8,0.4362,0.0,0.0,0.9768,0.0,2.2581,-0.3777,13.5698,0.0,6878.8799,15.6,15.9,0.4306,262.0,0.0,-0.0236,0.0,2.2581,-0.3777,-0.573,14.17,2026-02-27,2573.3,15.75,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11342,SPXW,2026-06-30,4400,2520.9,2529.1,0.4283,0.0,0.0,0.9756,0.0,2.3528,-0.3879,13.7038,0.0,6878.8799,16.2,16.6,0.4241,460.0,0.0,-0.0248,0.0,2.3524,-0.3878,-0.601,15.3,2026-02-27,2525.0,16.4,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11343,SPXW,2026-06-30,4450,2472.1,2480.4,0.4244,0.0,0.0,0.9744,0.0,2.4517,-0.3982,13.8361,0.0,6878.8799,16.9,17.3,0.418,429.0,0.0,-0.026,0.0,2.4517,-0.3982,-0.6308,15.49,2026-02-27,2476.25,17.1,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11344,SPXW,2026-06-30,4500,2423.3,2431.7,0.4182,0.0,0.0,0.973,0.0,2.5548,-0.4088,13.9667,2538.56,6878.8799,17.6,18.0,0.4119,611.0,21.0,-0.0273,0.0,2.5548,-0.4088,-0.6622,18.5,2026-02-27,2427.5,17.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11345,SPXW,2026-06-30,4550,2375.2,2383.0,0.4104,0.0,0.0,0.9717,0.0,2.6617,-0.4196,14.0956,0.0,6878.8799,18.3,18.7,0.4056,258.0,40.0,-0.0287,0.0,2.6617,-0.4196,-0.6954,18.37,2026-02-27,2379.1,18.5,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11346,SPXW,2026-06-30,4600,2326.4,2334.4,0.4032,19.0,0.0,0.9702,0.0,2.7723,-0.4307,14.2228,2330.42,6878.8799,19.1,19.5,0.3996,496.0,20.0,-0.0301,0.0,2.7723,-0.4307,-0.7303,20.23,2026-02-27,2330.4,19.3,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11347,SPXW,2026-06-30,4650,2277.9,2285.8,0.3969,4.0,0.0,0.9687,0.0,2.8869,-0.442,14.3483,2140.73,6878.8799,19.8,20.3,0.3935,261.0,0.0,-0.0316,0.0,2.8869,-0.442,-0.7668,19.59,2026-02-27,2281.8500000000004,20.05,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11348,SPXW,2026-06-30,4700,2229.2,2237.3,0.3924,24.0,0.0,0.9671,0.0,3.006,-0.4537,14.4721,2260.25,6878.8799,20.7,21.1,0.3877,381.0,0.0,-0.0332,0.0,3.006,-0.4537,-0.805,19.25,2026-02-27,2233.25,20.9,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11349,SPXW,2026-06-30,4750,2181.0,2188.8,0.3862,2.0,0.0,0.9654,0.0,3.1307,-0.4657,14.5939,2186.5,6878.8799,21.6,22.0,0.3817,469.0,0.0,-0.0349,0.0,3.1307,-0.4657,-0.8453,19.75,2026-02-27,2184.9,21.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11350,SPXW,2026-06-30,4800,2132.7,2140.4,0.3801,3.0,0.0,0.9636,0.0,3.2619,-0.478,14.7132,2203.98,6878.8799,22.5,23.0,0.3758,226.0,0.0,-0.0367,0.0,3.2619,-0.478,-0.888,21.1,2026-02-27,2136.55,22.75,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11351,SPXW,2026-06-30,4850,2084.2,2092.0,0.3738,0.0,0.0,0.9617,0.0001,3.4004,-0.4907,14.8297,0.0,6878.8799,23.5,24.0,0.37,592.0,0.0,-0.0386,0.0001,3.4004,-0.4907,-0.9336,21.8,2026-02-27,2088.1,23.75,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11352,SPXW,2026-06-30,4900,2036.1,2043.6,0.3678,1.0,0.0,0.9597,0.0001,3.5464,-0.5038,14.9428,2012.73,6878.8799,24.5,25.0,0.364,50.0,0.0,-0.0407,0.0001,3.5464,-0.5038,-0.9825,26.09,2026-02-27,2039.85,24.75,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11353,SPXW,2026-06-30,4950,1988.2,1995.4,0.3617,1.0,0.0,0.9575,0.0001,3.6994,-0.5174,15.0525,1888.85,6878.8799,25.6,26.1,0.3584,359.0,1.0,-0.0428,0.0001,3.6994,-0.5174,-1.0348,27.03,2026-02-27,1991.8000000000002,25.85,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11354,SPXW,2026-06-30,5000,1939.8,1947.2,0.3548,5250.0,0.0,0.9552,0.0001,3.8589,-0.5315,15.1588,1903.55,6878.8799,26.8,27.3,0.3528,5433.0,2.0,-0.0451,0.0001,3.8589,-0.5315,-1.0906,28.15,2026-02-27,1943.5,27.05,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11355,SPXW,2026-06-30,5050,1891.8,1899.0,0.3496,0.0,0.0,0.9528,0.0001,4.0247,-0.546,15.2618,1834.01,6878.8799,28.0,28.6,0.3472,182.0,3.0,-0.0476,0.0001,4.0247,-0.546,-1.1496,29.95,2026-02-27,1895.4,28.3,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11356,SPXW,2026-06-30,5075,1867.8,1875.0,0.347,0.0,0.0,0.9515,0.0001,4.1103,-0.5535,15.3121,0.0,6878.8799,28.7,29.2,0.3443,114.0,9.0,-0.0489,0.0001,4.1103,-0.5535,-1.1804,30.6,2026-02-27,1871.4,28.95,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11357,SPXW,2026-06-30,5100,1843.9,1851.0,0.3441,1.0,0.0,0.9502,0.0001,4.1978,-0.5611,15.3615,1434.06,6878.8799,29.4,29.9,0.3416,143.0,26.0,-0.0502,0.0001,4.1978,-0.5611,-1.212,29.72,2026-02-27,1847.45,29.65,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11358,SPXW,2026-06-30,5125,1819.9,1827.0,0.3417,1.0,0.0,0.9488,0.0001,4.2875,-0.5689,15.41,1940.24,6878.8799,30.0,30.6,0.3388,51.0,0.0,-0.0516,0.0001,4.2875,-0.5689,-1.2445,27.23,2026-02-27,1823.45,30.3,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11359,SPXW,2026-06-30,5150,1795.9,1803.1,0.3383,1.0,0.0,0.9474,0.0001,4.3797,-0.5768,15.4574,1916.62,6878.8799,30.8,31.3,0.3362,291.0,3.0,-0.053,0.0001,4.3797,-0.5768,-1.2781,32.9,2026-02-27,1799.5,31.05,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11360,SPXW,2026-06-30,5175,1771.4,1779.1,0.336,37.0,0.0,0.9459,0.0001,4.4746,-0.5848,15.5037,1894.68,6878.8799,31.5,32.1,0.3335,193.0,1.0,-0.0545,0.0001,4.4746,-0.5848,-1.3129,31.55,2026-02-27,1775.25,31.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11361,SPXW,2026-06-30,5200,1748.2,1755.2,0.3335,6.0,0.0,0.9444,0.0001,4.5724,-0.593,15.5486,1770.0,6878.8799,32.3,32.8,0.3308,767.0,2.0,-0.056,0.0001,4.5724,-0.593,-1.349,33.93,2026-02-27,1751.7,32.55,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11362,SPXW,2026-06-30,5225,1724.3,1731.3,0.3307,19.0,0.0,0.9428,0.0001,4.673,-0.6013,15.5921,1844.76,6878.8799,33.1,33.6,0.3281,705.0,0.0,-0.0575,0.0001,4.673,-0.6013,-1.3865,33.24,2026-02-27,1727.8,33.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11363,SPXW,2026-06-30,5250,1700.5,1707.4,0.3275,26.0,0.0,0.9412,0.0001,4.7766,-0.6098,15.6341,1710.0,6878.8799,33.9,34.5,0.3255,222.0,22.0,-0.0592,0.0001,4.7766,-0.6098,-1.4255,37.33,2026-02-27,1703.95,34.2,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11364,SPXW,2026-06-30,5275,1676.7,1683.6,0.3254,2.0,0.0,0.9395,0.0001,4.8829,-0.6185,15.6745,1763.78,6878.8799,34.7,35.3,0.3229,243.0,10.0,-0.0608,0.0001,4.8829,-0.6185,-1.4661,38.66,2026-02-27,1680.15,35.0,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11365,SPXW,2026-06-30,5300,1652.9,1659.8,0.3227,0.0,0.0,0.9378,0.0001,4.9918,-0.6272,15.7134,0.0,6878.8799,35.6,36.2,0.3203,426.0,40.0,-0.0626,0.0001,4.9918,-0.6272,-1.5083,36.91,2026-02-27,1656.35,35.900000000000006,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11366,SPXW,2026-06-30,5325,1629.1,1636.0,0.3199,16.0,0.0,0.936,0.0001,5.103,-0.6362,15.7507,1752.32,6878.8799,36.5,37.1,0.3176,188.0,20.0,-0.0644,0.0001,5.103,-0.6362,-1.552,36.74,2026-02-27,1632.55,36.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11367,SPXW,2026-06-30,5350,1605.4,1612.3,0.3171,0.0,0.0,0.9341,0.0001,5.2163,-0.6453,15.7866,0.0,6878.8799,37.5,38.1,0.315,141.0,0.0,-0.0662,0.0001,5.2163,-0.6453,-1.5971,34.0,2026-02-27,1608.85,37.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11368,SPXW,2026-06-30,5375,1581.8,1588.6,0.3146,0.0,0.0,0.9322,0.0001,5.3317,-0.6546,15.8211,0.0,6878.8799,38.4,39.0,0.3125,69.0,10.0,-0.0681,0.0001,5.3317,-0.6546,-1.6436,41.46,2026-02-27,1585.1999999999998,38.7,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11369,SPXW,2026-06-30,5400,1558.1,1564.9,0.3118,1.0,0.0,0.9302,0.0001,5.4493,-0.664,15.8542,1669.6,6878.8799,39.5,40.1,0.3099,128.0,1.0,-0.0701,0.0001,5.4493,-0.664,-1.6915,40.75,2026-02-27,1561.5,39.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11370,SPXW,2026-06-30,5425,1533.9,1541.2,0.3095,0.0,0.0,0.9282,0.0001,5.5692,-0.6736,15.886,0.0,6878.8799,40.5,41.1,0.3074,34.0,0.0,-0.0722,0.0001,5.5692,-0.6736,-1.7408,44.12,2026-02-27,1537.5500000000002,40.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11371,SPXW,2026-06-30,5450,1510.9,1517.6,0.3069,0.0,0.0,0.926,0.0001,5.6919,-0.6833,15.9163,0.0,6878.8799,41.6,42.2,0.3047,40.0,100.0,-0.0743,0.0001,5.6919,-0.6833,-1.7915,44.45,2026-02-27,1514.25,41.900000000000006,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11372,SPXW,2026-06-30,5475,1486.8,1494.0,0.3043,0.0,0.0,0.9238,0.0001,5.8178,-0.6932,15.945,0.0,6878.8799,42.7,43.3,0.3024,233.0,100.0,-0.0765,0.0001,5.8178,-0.6932,-1.8438,45.65,2026-02-27,1490.4,43.0,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11373,SPXW,2026-06-30,5500,1463.3,1470.5,0.3017,11.0,0.0,0.9216,0.0001,5.9472,-0.7032,15.9718,1556.32,6878.8799,43.8,44.4,0.2997,1172.0,48.0,-0.0788,0.0001,5.9472,-0.7032,-1.8981,45.0,2026-02-27,1466.9,44.099999999999994,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11374,SPXW,2026-06-30,5525,1440.2,1447.0,0.2992,55.0,0.0,0.9192,0.0001,6.0804,-0.7134,15.9964,1460.0,6878.8799,45.0,45.6,0.2972,137.0,3.0,-0.0812,0.0001,6.0804,-0.7134,-1.9544,46.45,2026-02-27,1443.6,45.3,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11375,SPXW,2026-06-30,5550,1416.4,1423.5,0.2967,0.0,0.0,0.9168,0.0001,6.2173,-0.7237,16.0187,0.0,6878.8799,46.2,46.8,0.2948,927.0,0.0,-0.0836,0.0001,6.2173,-0.7237,-2.0132,42.45,2026-02-27,1419.95,46.5,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11376,SPXW,2026-06-30,5575,1393.4,1400.1,0.2944,0.0,0.0,0.9142,0.0001,6.3579,-0.7341,16.0385,0.0,6878.8799,47.5,48.1,0.2924,155.0,1.0,-0.0861,0.0001,6.3579,-0.7341,-2.0744,49.55,2026-02-27,1396.75,47.8,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11377,SPXW,2026-06-30,5600,1370.0,1376.7,0.2917,2.0,0.0,0.9116,0.0001,6.5016,-0.7447,16.0558,1343.52,6878.8799,48.8,49.4,0.2899,902.0,40.0,-0.0888,0.0001,6.5016,-0.7447,-2.1381,54.51,2026-02-27,1373.35,49.099999999999994,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11378,SPXW,2026-06-30,5625,1346.7,1353.4,0.2893,0.0,0.0,0.9089,0.0001,6.6481,-0.7554,16.0707,0.0,6878.8799,50.2,50.8,0.2875,148.0,0.0,-0.0914,0.0001,6.6481,-0.7554,-2.2042,46.05,2026-02-27,1350.0500000000002,50.5,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11379,SPXW,2026-06-30,5650,1323.2,1330.1,0.2868,2.0,0.0,0.9061,0.0001,6.7968,-0.7662,16.0834,948.37,6878.8799,51.6,52.2,0.285,196.0,0.0,-0.0943,0.0001,6.7968,-0.7662,-2.2726,47.27,2026-02-27,1326.65,51.900000000000006,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11380,SPXW,2026-06-30,5675,1300.3,1306.9,0.2843,0.0,0.0,0.9032,0.0001,6.9476,-0.7772,16.0941,823.01,6878.8799,53.0,53.7,0.2826,252.0,0.0,-0.0972,0.0001,6.9476,-0.7772,-2.3429,48.86,2026-02-27,1303.6,53.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11381,SPXW,2026-06-30,5700,1276.9,1283.7,0.2819,3.0,0.0,0.9002,0.0002,7.1006,-0.7882,16.1028,1391.06,6878.8799,54.5,55.2,0.2802,600.0,3.0,-0.1002,0.0002,7.1006,-0.7882,-2.4152,56.9,2026-02-27,1280.3000000000002,54.85,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11382,SPXW,2026-06-30,5725,1253.8,1260.6,0.2796,1.0,0.0,0.8971,0.0002,7.2562,-0.7994,16.1096,864.93,6878.8799,56.1,56.7,0.2778,53.0,1.0,-0.1033,0.0002,7.2562,-0.7994,-2.4894,61.18,2026-02-27,1257.1999999999998,56.400000000000006,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11383,SPXW,2026-06-30,5750,1230.7,1237.5,0.277,1.0,0.0,0.8939,0.0002,7.4149,-0.8106,16.1141,914.05,6878.8799,57.7,58.3,0.2753,1523.0,1.0,-0.1065,0.0002,7.4149,-0.8106,-2.5659,60.25,2026-02-27,1234.1,58.0,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11384,SPXW,2026-06-30,5775,1207.8,1214.5,0.2746,0.0,0.0,0.8906,0.0002,7.5774,-0.8219,16.116,0.0,6878.8799,59.4,60.0,0.273,84.0,0.0,-0.1098,0.0002,7.5774,-0.8219,-2.645,67.52,2026-02-27,1211.15,59.7,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11385,SPXW,2026-06-30,5800,1184.8,1191.6,0.2724,38.0,0.0,0.8871,0.0002,7.7441,-0.8332,16.1149,1171.77,6878.8799,61.1,61.7,0.2706,348.0,81.0,-0.1132,0.0002,7.7441,-0.8332,-2.7272,64.2,2026-02-27,1188.1999999999998,61.400000000000006,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11386,SPXW,2026-06-30,5825,1162.0,1168.7,0.27,13.0,0.0,0.8836,0.0002,7.915,-0.8447,16.1102,1287.15,6878.8799,62.9,63.5,0.2683,63.0,0.0,-0.1168,0.0002,7.915,-0.8447,-2.8129,57.05,2026-02-27,1165.35,63.2,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11387,SPXW,2026-06-30,5850,1139.2,1145.8,0.2676,17.0,0.0,0.8799,0.0002,8.0895,-0.8561,16.102,1182.41,6878.8799,64.7,65.4,0.2659,156.0,1.0,-0.1204,0.0002,8.0895,-0.8561,-2.9021,68.7,2026-02-27,1142.5,65.05000000000001,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11388,SPXW,2026-06-30,5875,1116.5,1123.1,0.2651,13.0,0.0,0.8761,0.0002,8.2671,-0.8676,16.0902,840.61,6878.8799,66.6,67.3,0.2636,444.0,0.0,-0.1242,0.0002,8.2671,-0.8676,-2.995,60.96,2026-02-27,1119.8,66.94999999999999,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11389,SPXW,2026-06-30,5900,1093.8,1100.4,0.2627,30.0,0.0,0.8722,0.0002,8.4467,-0.8791,16.0751,1105.22,6878.8799,68.6,69.3,0.2612,648.0,1.0,-0.1282,0.0002,8.4467,-0.8791,-3.091,71.01,2026-02-27,1097.1,68.94999999999999,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11390,SPXW,2026-06-30,5925,1071.2,1077.8,0.2603,19.0,0.0,0.8681,0.0002,8.6279,-0.8906,16.0572,857.86,6878.8799,70.7,71.4,0.259,181.0,0.0,-0.1322,0.0002,8.6279,-0.8906,-3.19,63.71,2026-02-27,1074.5,71.05000000000001,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11391,SPXW,2026-06-30,5950,1048.7,1055.2,0.258,28.0,0.0,0.8639,0.0002,8.8105,-0.902,16.0367,857.09,6878.8799,72.8,73.5,0.2566,295.0,1.0,-0.1364,0.0002,8.8105,-0.902,-3.2915,80.37,2026-02-27,1051.95,73.15,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11392,SPXW,2026-06-30,5975,1026.6,1032.7,0.2555,6.0,0.0,0.8596,0.0002,8.995,-0.9134,16.0137,783.25,6878.8799,75.0,75.7,0.2543,552.0,8.0,-0.1408,0.0002,8.995,-0.9134,-3.3956,77.94,2026-02-27,1029.65,75.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11393,SPXW,2026-06-30,6000,1003.9,1010.3,0.2532,5520.0,0.0,0.8551,0.0002,9.1823,-0.9248,15.9877,977.24,6878.8799,77.2,77.9,0.252,7958.0,79.0,-0.1452,0.0002,9.1823,-0.9248,-3.5026,82.2,2026-02-27,1007.0999999999999,77.55000000000001,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11394,SPXW,2026-06-30,6020,986.0,992.4,0.2514,0.0,0.0,0.8514,0.0002,9.3346,-0.9338,15.9642,0.0,6878.8799,79.1,79.8,0.2502,14.0,31.0,-0.149,0.0002,9.3346,-0.9338,-3.5908,84.15,2026-02-27,989.2,79.44999999999999,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11395,SPXW,2026-06-30,6025,981.6,988.0,0.2509,1.0,0.0,0.8505,0.0002,9.373,-0.9361,15.958,1065.3,6878.8799,79.6,80.3,0.2496,370.0,2.0,-0.1499,0.0002,9.373,-0.9361,-3.6133,86.7,2026-02-27,984.8,79.94999999999999,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11396,SPXW,2026-06-30,6030,977.1,983.5,0.2505,0.0,0.0,0.8495,0.0002,9.4117,-0.9384,15.9515,0.0,6878.8799,80.1,80.8,0.2491,59.0,1.0,-0.1508,0.0002,9.4117,-0.9384,-3.636,88.89,2026-02-27,980.3,80.44999999999999,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11397,SPXW,2026-06-30,6040,968.3,974.6,0.2495,0.0,0.0,0.8476,0.0002,9.4894,-0.9428,15.9381,0.0,6878.8799,81.0,81.7,0.2482,9.0,1.0,-0.1527,0.0002,9.4894,-0.9428,-3.6818,82.48,2026-02-27,971.45,81.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11398,SPXW,2026-06-30,6050,959.4,965.7,0.2486,19.0,0.0,0.8457,0.0002,9.5678,-0.9473,15.9239,771.12,6878.8799,82.0,82.7,0.2473,621.0,3.0,-0.1547,0.0002,9.5678,-0.9473,-3.7284,89.3,2026-02-27,962.55,82.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11399,SPXW,2026-06-30,6060,950.5,956.8,0.2476,0.0,0.0,0.8437,0.0002,9.6468,-0.9518,15.9089,994.5,6878.8799,83.0,83.7,0.2465,168.0,1.0,-0.1566,0.0002,9.6468,-0.9518,-3.7758,87.99,2026-02-27,953.65,83.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11400,SPXW,2026-06-30,6070,941.7,948.0,0.2467,0.0,0.0,0.8417,0.0002,9.7264,-0.9562,15.8931,0.0,6878.8799,84.0,84.7,0.2455,19.0,9.0,-0.1586,0.0002,9.7264,-0.9562,-3.8241,89.26,2026-02-27,944.85,84.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11401,SPXW,2026-06-30,6075,937.3,943.6,0.2462,1.0,0.0,0.8407,0.0002,9.7664,-0.9584,15.8848,764.58,6878.8799,84.5,85.2,0.245,312.0,1.0,-0.1596,0.0002,9.7664,-0.9584,-3.8485,89.17,2026-02-27,940.45,84.85,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11402,SPXW,2026-06-30,6080,932.8,939.1,0.2458,0.0,0.0,0.8397,0.0002,9.8065,-0.9606,15.8764,0.0,6878.8799,85.0,85.7,0.2446,93.0,0.0,-0.1606,0.0002,9.8065,-0.9606,-3.8731,84.4,2026-02-27,935.95,85.35,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
11403,SPXW,2026-06-30,6090,924.0,930.3,0.2448,1.0,0.0,0.8377,0.0002,9.887,-0.965,15.859,913.45,6878.8799,86.0,86.8,0.2437,83.0,0.0,-0.1627,0.0002,9.887,-0.965,-3.9229,90.98,2026-02-27,927.15,86.4,123,0.336986301369863,0.039240956798377885,0.012083316501912182,0.027157640296465703
